BOM Code,Machine Model / Assembly Name,Version,Sub-Assembly Block,Item / Part Code,Old Item Code,Item Description,Category,BOM Qty Per Machine,Unit,Lead Time Days,Scrap %,Estimated Assembly Hours
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],4110001000,A-10169,TERNARY LINK LH - 90 TON,MC,1.0,NOS,15,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],4110001100,A-10255,GEAR NUT RETAINER - 90 TON,MC,4.0,NOS,14,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],4110001200,A-10263,DIE HEIGHT MOTOR MTG BRACKET - 90 TON,MC,1.0,NOS,14,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],,-,,MC,1.0,NOS,10,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],4110001300,A-10136,TIE BAR Ø65 - 90 TON TOGGLE,MC,4.0,NOS,15,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],4110001400,A-10126,TIE BAR LOCATING PLATE - 90 TON,MC,4.0,NOS,15,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],4110001500,A-10334,TOGGLE SMALL PIN Ø30 - 90 TON,MC,4.0,NOS,5,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],4110001600,A-10186,TOGGLE SMALL PIN LOCKING STRIP – 90 TON,MC,4.0,NOS,5,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],4110001700,A-10329,TOGGLE BIG PIN Ø55 - 90 TON,MC,6.0,NOS,5,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],4110001800,A-10215,CROSS HEAD GUIDE ROD Ø45 - 90 TON,MC,2.0,NOS,15,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],4110001900,A-10220,CROSS HEAD GUIDE ROD LOCATING PLATE - 90 TON,MC,2.0,NOS,15,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],4110002000,A-10205,MOVING PLATE WIPER RETAINER - 90 TON,MC,8.0,NOS,7,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],4110002100,A-10463,NOZZLE TIP LOCATING RING Ø160 - 90 TON,MC,1.0,NOS,15,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],4110002200,A-10221,EJECTOR CYLINDER MTG PLATE - 90 TON,MC,1.0,NOS,15,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],4110002300,A-10229,EJECTOR PLATE GUIDE ROD - 90 TON,MC,4.0,NOS,15,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],4110002400,A-10264,MOLD HEIGHT ADJUSTMENT GEAR - 90 TON (MODULE-3 TEETH-18),MC,1.0,NOS,14,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],4110002500,A-10261,SUN GEAR BEARING SUPPORT SHAFT,MC,4.0,NOS,14,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],4010100200,A-10260,SUN GEAR - 90 TON (MODULE-3 TEETH-159),MC,1.0,NOS,14,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],4020100100,A-10089,TIE BAR NUT M65 X 3 - 90 TON TOGGLE,MC,4.0,NOS,5,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],4010100800,A-10241,GEAR NUT - 90 TON (MODULE-3 TEETH-46),MC,4.0,NOS,14,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],4030100100,A-10246,GEAR NUT SPACER - 90 TON,MC,12.0,NOS,14,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],4030200100,A-10262,SP WASHER Ø35 X Ø12.5 X 10 THK,MC,4.0,NOS,15,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],4040100100,A-10206,MOVING PLATE BUSH Ø80 X Ø65 X 40LG - 90 TON,MC,8.0,NOS,15,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],4040100700,A-10985,CROSS HEAD BUSH Ø55 X Ø45 X 30LG - 90 TON,MC,4.0,NOS,15,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],4040200100,A-10191,TOGGLE SMALL GRAPHITE BUSH Ø40 X Ø30 X 55LG - 90 TON,MC,4.0,NOS,15,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],4040200700,A-10196,TOGGLE BIG GRAPHITE BUSH Ø70 X Ø55 X 60LG - 90 TON,MC,12.0,NOS,15,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],7220100100,G-10051,DU BUSH - 30 X 34 X 25 LG,BO,4.0,NOS,10,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],7270053065,J-10006,PU WIPER SEAL - 65 X 73.6 X 5.3/7,BO,8.0,NOS,7,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],7190105900,-,"SRDG BALL BEARING,6205-ZZ",BO,4.0,NOS,10,0,2.5
BOM-GEC-0020,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],Rev 1.0,(B-10138) TOGGLE TYPE LOCKING UNIT-90 TON [1000110100],6110100100,-,TORQUE PISTON MOTOR TMP-160,BO,1.0,NOS,14,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],2000110300,B-10021,LOCKING CYLINDER ASSY - 110 TON (STOCK-325),SA,1.0,SET,14,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],2000110400,B-10022,EJECTOR CYLINDER ASSY - 110 TON (STOCK-100),SA,1.0,SET,14,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],7000100700,-,FASTENER KIT LOCKING UNIT - 110 TON,SA,1.0,SET,14,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4110008600,A-10144,STATIONARY PLATE TOGGLE - 110 TON,MC,1.0,NOS,15,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4110008700,A-10149,MOVING PLATE TOGGLE - 110 TON,MC,1.0,NOS,15,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4110008800,A-10184,END PLATE - 110 TON,MC,1.0,NOS,15,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4110000400,A-10223,EJECTOR PLATE - 90 TON,MC,1.0,NOS,15,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4110008900,A-10179,CROSS HEAD - 110 TON,MC,1.0,NOS,15,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4110009000,A-10174,CROSS HEAD LINK - 110 TON,MC,2.0,NOS,15,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4110009100,A-10154,BINARY LINK - 110 TON,MC,2.0,NOS,15,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4110009200,A-10166,TERNARY LINK - 110 TON,MC,2.0,NOS,15,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4110009300,A-10165,TERNARY LINK RH - 110 TON,MC,1.0,NOS,15,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4110009400,A-10167,TERNARY LINK LH - 110 TON,MC,1.0,NOS,15,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4110009500,A-10254,GEAR NUT RETAINER - 110 TON,MC,4.0,NOS,14,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4110001200,A-10263,DIE HEIGHT MOTOR MTG BRACKET - 90 TON,MC,1.0,NOS,14,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],,-,,MC,1.0,NOS,10,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4110009600,A-10137,TIE BAR Ø70 - 110 TON TOGGLE,MC,4.0,NOS,15,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4110009700,A-10127,TIE BAR LOCATING PLATE - 110 TON,MC,4.0,NOS,15,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4110009800,A-10335,TOGGLE SMALL PIN Ø35 - 110 TON,MC,4.0,NOS,5,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4110009900,A-10187,TOGGLE SMALL PIN LOCKING STRIP – 110 TON,MC,4.0,NOS,5,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4110010000,A-10330,TOGGLE BIG PIN Ø60 - 110 TON,MC,6.0,NOS,5,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4110010100,A-10214,CROSS HEAD GUIDE ROD Ø50 - 110 TON,MC,2.0,NOS,15,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4110010200,A-10219,CROSS HEAD GUIDE ROD LOCATING PLATE - 110 TON,MC,2.0,NOS,15,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4110010300,A-10204,MOVING PLATE WIPER RETAINER - 110 TON,MC,8.0,NOS,7,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4110002100,A-10463,NOZZLE TIP LOCATING RING Ø160 - 90 TON,MC,1.0,NOS,15,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4110002200,A-10221,EJECTOR CYLINDER MTG PLATE - 90 TON,MC,1.0,NOS,15,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4110010400,A-10228,EJECTOR PLATE GUIDE ROD - 110 TON,MC,4.0,NOS,15,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4110002400,A-10264,MOLD HEIGHT ADJUSTMENT GEAR - 90 TON (MODULE-3 TEETH-18),MC,1.0,NOS,14,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4110002500,A-10261,SUN GEAR BEARING SUPPORT SHAFT,MC,4.0,NOS,14,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4010100300,A-10259,SUN GEAR - 110 TON (MODULE-3 TEETH-178),MC,1.0,NOS,14,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4020100200,A-10090,TIE BAR NUT M70 X 3 - 110 TON TOGGLE,MC,4.0,NOS,5,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4010100900,A-10242,GEAR NUT - 110 TON (MODULE-3 TEETH-48),MC,4.0,NOS,14,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4030100200,A-10247,GEAR NUT SPACER - 110 TON,MC,12.0,NOS,14,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4030200100,A-10262,SP WASHER Ø35 X Ø12.5 X 10 THK,MC,4.0,NOS,15,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4040100200,A-10207,MOVING PLATE BUSH Ø85 X Ø70 X 45LG - 110 TON,MC,8.0,NOS,15,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4040100800,A-10986,CROSS HEAD BUSH Ø60 X Ø50 X 30LG - 110 TON,MC,4.0,NOS,15,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4040200200,A-10192,TOGGLE SMALL GRAPHITE BUSH Ø45 X Ø35 X 60LG - 110 TON,MC,4.0,NOS,15,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],4040200800,A-10197,TOGGLE BIG GRAPHITE BUSH Ø75 X Ø60 X 70LG - 110 TON,MC,12.0,NOS,15,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],7220100100,G-10051,DU BUSH - 30 X 34 X 25 LG,BO,4.0,NOS,10,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],7270053070,J-10007,PU WIPER SEAL - 70 X 78.6 X 5.3/7,BO,8.0,NOS,7,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],7190105900,-,"SRDG BALL BEARING,6205-ZZ",BO,4.0,NOS,10,0,2.5
BOM-GEC-0021,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],Rev 1.0,(B-10140) TOGGLE TYPE LOCKING UNIT-110 TON [1000110200],6110100100,-,TORQUE PISTON MOTOR TMP-160,BO,1.0,NOS,14,0,2.5
BOM-GEC-0022,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],Rev 1.0,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],2000110500,B-10035,LOCKING CYLINDER ASSY - 140 TON (STOCK-360),SA,1.0,SET,14,0,2.5
BOM-GEC-0022,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],Rev 1.0,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],2000110600,B-10036,EJECTOR CYLINDER ASSY - 140 TON (STOCK-120),SA,1.0,SET,14,0,2.5
BOM-GEC-0022,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],Rev 1.0,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],7000101200,-,FASTENER KIT LOCKING UNIT - 140 TON,SA,1.0,SET,14,0,2.5
BOM-GEC-0022,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],Rev 1.0,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],4110012800,A-10143,STATIONARY PLATE TOGGLE - 140 TON,MC,1.0,NOS,15,0,2.5
BOM-GEC-0022,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],Rev 1.0,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],4110012900,A-10148,MOVING PLATE TOGGLE - 140 TON,MC,1.0,NOS,15,0,2.5
BOM-GEC-0022,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],Rev 1.0,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],4110013000,A-10183,END PLATE - 140 TON,MC,1.0,NOS,15,0,2.5
BOM-GEC-0022,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],Rev 1.0,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],4110000400,A-10223,EJECTOR PLATE - 90 TON,MC,1.0,NOS,15,0,2.5
BOM-GEC-0022,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],Rev 1.0,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],4110013100,A-10178,CROSS HEAD - 140 TON,MC,1.0,NOS,15,0,2.5
BOM-GEC-0022,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],Rev 1.0,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],4110013200,A-10173,CROSS HEAD LINK - 140 TON,MC,2.0,NOS,15,0,2.5
BOM-GEC-0022,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],Rev 1.0,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],4110013300,A-10153,BINARY LINK - 140 TON,MC,2.0,NOS,15,0,2.5
BOM-GEC-0022,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],Rev 1.0,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],4110013400,A-10163,TERNARY LINK - 140 TON,MC,2.0,NOS,15,0,2.5
BOM-GEC-0022,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],Rev 1.0,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],4110013500,A-10162,TERNARY LINK RH - 140 TON,MC,1.0,NOS,15,0,2.5
BOM-GEC-0022,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],Rev 1.0,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],4110013600,A-10164,TERNARY LINK LH - 140 TON,MC,1.0,NOS,15,0,2.5
BOM-GEC-0022,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],Rev 1.0,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],4110013700,A-10253,GEAR NUT RETAINER - 140 TON,MC,4.0,NOS,14,0,2.5
BOM-GEC-0022,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],Rev 1.0,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],4110001200,A-10263,DIE HEIGHT MOTOR MTG BRACKET - 90 TON,MC,1.0,NOS,14,0,2.5
BOM-GEC-0022,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],Rev 1.0,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],4110013800,A-10231,MOVING PLATE SLIDING BLOCK - 140 TON,MC,2.0,NOS,15,0,2.5
BOM-GEC-0022,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],Rev 1.0,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],4110013900,A-10138,TIE BAR Ø80 - 140 TON TOGGLE,MC,4.0,NOS,15,0,2.5
BOM-GEC-0022,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],Rev 1.0,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],4110014000,A-10128,TIE BAR LOCATING PLATE - 140 TON,MC,4.0,NOS,15,0,2.5
BOM-GEC-0022,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],Rev 1.0,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],4110014100,A-10336,TOGGLE SMALL PIN Ø40 - 140 TON,MC,4.0,NOS,5,0,2.5
BOM-GEC-0022,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],Rev 1.0,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],4110014200,A-10189,TOGGLE SMALL PIN LOCKING STRIP – 140 TON,MC,4.0,NOS,5,0,2.5
BOM-GEC-0022,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],Rev 1.0,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],4110014300,A-10331,TOGGLE BIG PIN Ø70 - 140 TON,MC,6.0,NOS,5,0,2.5
BOM-GEC-0022,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],Rev 1.0,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],4110014400,A-10213,CROSS HEAD GUIDE ROD Ø55 - 140 TON,MC,2.0,NOS,15,0,2.5
BOM-GEC-0022,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],Rev 1.0,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],4110014500,A-10218,CROSS HEAD GUIDE ROD LOCATING PLATE - 140 TON,MC,2.0,NOS,15,0,2.5
BOM-GEC-0022,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],Rev 1.0,(B-10143) TOGGLE TYPE LOCKING UNIT-140 TON [1000110300],4110014600,A-10203,MOVING PLATE WIPER RETAINER - 140 TON,MC,8.0,NOS,7,0,2.5
